Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,concept:name,impact,lifecycle:transition,org:group,org:role,organization country,organization involved,product,resource country
Case 612,Accepted-In Progress,Value 39,2012/04/11 23:46:12.000,Variant 8,8,Accepted,High,In Progress,Org line A2,A2_3,se,M3 2nd,PROD234,Sweden
Case 612,Completed-Closed,Value 39,2012/04/11 23:46:34.000,Variant 8,8,Completed,High,Closed,Org line A2,A2_3,se,M3 2nd,PROD234,Sweden
Case 613,Accepted-In Progress,Value 111,2011/10/28 02:26:39.000,Variant 1,1,Accepted,Major,In Progress,Org line A2,A2_5,us,N30 2nd,PROD487,USA
Case 613,Completed-Closed,Value 111,2012/01/06 05:08:06.000,Variant 1,1,Completed,Major,Closed,Org line A2,A2_5,us,N30 2nd,PROD487,USA
Case 614,Accepted-In Progress,Value 307,2011/10/28 21:17:58.000,Variant 213,213,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD774,INDIA
Case 614,Accepted-In Progress,Value 307,2011/10/28 21:27:42.000,Variant 213,213,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD774,INDIA
Case 614,Accepted-In Progress,Value 307,2011/12/21 20:33:25.000,Variant 213,213,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD774,INDIA
Case 614,Accepted-Wait,Value 307,2011/12/21 20:33:48.000,Variant 213,213,Accepted,Medium,Wait,Org line C,E_4,us,G88 2nd,PROD774,INDIA
Case 614,Queued-Awaiting Assignment,Value 150,2011/12/31 01:11:45.000,Variant 213,213,Queued,Medium,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD774,USA
Case 614,Accepted-In Progress,Value 299,2012/02/20 12:27:14.000,Variant 213,213,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD774,INDIA
Case 614,Completed-Closed,Value 299,2012/03/09 21:07:07.000,Variant 213,213,Completed,Medium,Closed,Org line C,E_4,us,G88 2nd,PROD774,INDIA
Case 615,Accepted-In Progress,Value 46,2011/10/28 18:06:29.000,Variant 19,19,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
Case 615,Accepted-In Progress,Value 46,2011/10/28 19:25:46.000,Variant 19,19,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
Case 615,Accepted-In Progress,Value 43,2011/11/22 21:36:13.000,Variant 19,19,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
Case 615,Completed-Closed,Value 43,2012/01/03 21:11:12.000,Variant 19,19,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
Case 616,Accepted-In Progress,Value 308,2011/10/28 23:16:54.000,Variant 47,47,Accepted,High,In Progress,Org line C,E_7,in,G157 2nd,PROD424,USA
Case 616,Accepted-In Progress,Value 308,2011/10/28 23:23:31.000,Variant 47,47,Accepted,High,In Progress,Org line C,E_7,in,G157 2nd,PROD424,USA
Case 616,Accepted-In Progress,Value 308,2011/10/28 23:25:32.000,Variant 47,47,Accepted,High,In Progress,Org line C,E_7,in,G165 2nd,PROD424,USA
Case 616,Accepted-Wait,Value 308,2011/12/09 06:31:10.000,Variant 47,47,Accepted,High,Wait,Org line C,E_7,in,G165 2nd,PROD424,USA
Case 616,Completed-Closed,Value 308,2012/02/13 23:47:58.000,Variant 47,47,Completed,High,Closed,Org line C,E_7,in,G165 2nd,PROD424,USA
Case 617,Accepted-In Progress,Value 309,2011/10/28 23:32:35.000,Variant 1,1,Accepted,Major,In Progress,Org line C,C_1,se,G100 3rd,PROD153,Sweden
Case 617,Completed-Closed,Value 309,2012/01/03 20:19:56.000,Variant 1,1,Completed,Major,Closed,Org line C,C_1,se,G100 3rd,PROD153,Sweden
Case 618,Accepted-In Progress,Value 256,2011/10/31 17:05:05.000,Variant 5,5,Accepted,Medium,In Progress,Org line A2,D_1,pl,V11 3rd,PROD74,POLAND
Case 618,Queued-Awaiting Assignment,Value 256,2011/10/31 17:05:35.000,Variant 5,5,Queued,Medium,Awaiting Assignment,Org line A2,D_1,pl,V11 3rd,PROD74,POLAND
Case 618,Accepted-In Progress,Value 256,2011/11/04 23:19:35.000,Variant 5,5,Accepted,Medium,In Progress,Org line A2,D_1,pl,V11 3rd,PROD74,POLAND
Case 618,Completed-Closed,Value 256,2012/01/18 19:28:06.000,Variant 5,5,Completed,Medium,Closed,Org line A2,D_1,pl,V11 3rd,PROD74,POLAND
Case 619,Accepted-In Progress,Value 150,2011/11/01 01:54:07.000,Variant 4,4,Accepted,Medium,In Progress,Org line C,E_7,se,G135 2nd,PROD806,Sweden
Case 619,Accepted-In Progress,Value 150,2011/11/01 01:56:44.000,Variant 4,4,Accepted,Medium,In Progress,Org line C,E_7,se,G135 2nd,PROD806,Sweden
Case 619,Completed-Closed,Value 150,2012/01/04 22:48:41.000,Variant 4,4,Completed,Medium,Closed,Org line C,E_7,se,G135 2nd,PROD806,Sweden
Case 620,Accepted-In Progress,Value 285,2011/11/01 07:40:16.000,Variant 11,11,Accepted,Low,In Progress,Org line C,E_10,se,G138 2nd,PROD802,Sweden
Case 620,Queued-Awaiting Assignment,Value 285,2011/11/01 07:48:47.000,Variant 11,11,Queued,Low,Awaiting Assignment,Org line C,E_10,se,G138 2nd,PROD802,Sweden
Case 620,Accepted-In Progress,Value 286,2011/11/18 15:31:45.000,Variant 11,11,Accepted,Low,In Progress,Org line C,E_10,se,G138 2nd,PROD802,Sweden
Case 620,Queued-Awaiting Assignment,Value 44,2011/11/18 15:34:16.000,Variant 11,11,Queued,Low,Awaiting Assignment,Org line C,C_6,se,R4 3rd,PROD802,Sweden
Case 620,Accepted-In Progress,Value 122,2011/11/18 18:43:24.000,Variant 11,11,Accepted,Low,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 620,Completed-Closed,Value 122,2012/04/11 17:03:56.000,Variant 11,11,Completed,Low,Closed,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 621,Accepted-In Progress,Value 94,2011/11/01 09:33:07.000,Variant 29,29,Accepted,Low,In Progress,Org line F,,se,S1 2nd,PROD813,Sweden
Case 621,Queued-Awaiting Assignment,Value 94,2011/11/01 09:36:28.000,Variant 29,29,Queued,Low,Awaiting Assignment,Org line F,,se,S1 2nd,PROD813,Sweden
Case 621,Accepted-In Progress,Value 122,2011/11/01 15:56:26.000,Variant 29,29,Accepted,Low,In Progress,Org line F,,se,S1 2nd,PROD813,Sweden
Case 621,Accepted-Assigned,Value 123,2011/11/01 15:57:28.000,Variant 29,29,Accepted,Low,Assigned,Org line F,,se,S1 2nd,PROD813,Sweden
Case 621,Accepted-Wait,Value 123,2012/01/04 20:35:26.000,Variant 29,29,Accepted,Low,Wait,Org line F,,se,S1 2nd,PROD813,Sweden
Case 621,Completed-Closed,Value 123,2012/01/04 20:35:27.000,Variant 29,29,Completed,Low,Closed,Org line F,,se,S1 2nd,PROD813,Sweden
Case 622,Accepted-In Progress,Value 94,2011/11/01 09:38:21.000,Variant 28,28,Accepted,Low,In Progress,Org line F,,se,S1 2nd,PROD812,Sweden
Case 622,Queued-Awaiting Assignment,Value 94,2011/11/01 09:42:00.000,Variant 28,28,Queued,Low,Awaiting Assignment,Org line F,,se,S1 2nd,PROD812,Sweden
Case 622,Accepted-In Progress,Value 122,2011/11/01 15:57:38.000,Variant 28,28,Accepted,Low,In Progress,Org line F,,se,S1 2nd,PROD812,Sweden
Case 622,Accepted-Assigned,Value 123,2011/11/01 17:18:38.000,Variant 28,28,Accepted,Low,Assigned,Org line F,,se,S1 2nd,PROD812,Sweden
Case 622,Completed-Closed,Value 123,2012/01/04 20:36:05.000,Variant 28,28,Completed,Low,Closed,Org line F,,se,S1 2nd,PROD812,Sweden
Case 623,Accepted-In Progress,Value 4,2011/11/01 16:23:43.000,Variant 1,1,Accepted,Low,In Progress,Org line C,V3_2,se,M11,PROD512,Sweden
Case 623,Completed-Closed,Value 4,2012/01/09 16:19:48.000,Variant 1,1,Completed,Low,Closed,Org line C,V3_2,se,M11,PROD512,Sweden
Case 624,Accepted-In Progress,Value 227,2011/11/01 21:35:50.000,Variant 6,6,Accepted,Medium,In Progress,Org line A2,A2_1,se,N16 2nd,PROD753,Sweden
Case 624,Accepted-Assigned,Value 227,2011/11/07 21:11:29.000,Variant 6,6,Accepted,Medium,Assigned,Org line A2,A2_1,se,N16 2nd,PROD753,Sweden
Case 624,Accepted-In Progress,Value 167,2012/01/09 22:01:54.000,Variant 6,6,Accepted,Medium,In Progress,Org line A2,A2_1,se,N16 2nd,PROD753,Sweden
Case 624,Completed-Closed,Value 167,2012/01/09 22:02:05.000,Variant 6,6,Completed,Medium,Closed,Org line A2,A2_1,se,N16 2nd,PROD753,Sweden
Case 625,Accepted-In Progress,Value 46,2011/11/01 23:05:49.000,Variant 5,5,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,USA
Case 625,Queued-Awaiting Assignment,Value 46,2011/11/02 00:23:53.000,Variant 5,5,Queued,Medium,Awaiting Assignment,Org line G3,,us,G199 3rd,PROD96,USA
Case 625,Accepted-In Progress,Value 43,2012/01/09 21:20:00.000,Variant 5,5,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD96,POLAND
Case 625,Completed-Closed,Value 43,2012/01/30 20:29:11.000,Variant 5,5,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD96,POLAND
Case 626,Queued-Awaiting Assignment,Value 150,2011/11/02 00:12:37.000,Variant 214,214,Queued,High,Awaiting Assignment,Org line C,E_4,us,G88 2nd,PROD793,USA
Case 626,Accepted-Assigned,Value 310,2011/11/07 16:23:28.000,Variant 214,214,Accepted,High,Assigned,Org line C,E_4,us,G88 2nd,PROD793,USA
Case 626,Accepted-In Progress,Value 150,2012/01/07 02:54:50.000,Variant 214,214,Accepted,High,In Progress,Org line C,E_4,us,G88 2nd,PROD793,USA
Case 626,Completed-Closed,Value 150,2012/01/07 02:56:19.000,Variant 214,214,Completed,High,Closed,Org line C,E_4,us,G88 2nd,PROD793,USA
Case 627,Accepted-In Progress,Value 311,2011/11/02 17:00:44.000,Variant 6,6,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
Case 627,Accepted-Assigned,Value 311,2011/11/02 17:03:13.000,Variant 6,6,Accepted,High,Assigned,Org line G4,,se,S30 2nd,PROD412,Sweden
Case 627,Accepted-In Progress,Value 60,2011/11/21 22:52:20.000,Variant 6,6,Accepted,High,In Progress,Org line G4,,se,S30 2nd,PROD412,Sweden
Case 627,Completed-Closed,Value 60,2012/01/30 21:43:57.000,Variant 6,6,Completed,High,Closed,Org line G4,,se,S30 2nd,PROD412,Sweden
Case 628,Accepted-In Progress,Value 285,2011/11/02 18:38:33.000,Variant 215,215,Accepted,Medium,In Progress,Org line C,E_10,se,G145 2nd,PROD104,Sweden
Case 628,Queued-Awaiting Assignment,Value 285,2011/11/02 18:49:55.000,Variant 215,215,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G145 2nd,PROD104,Sweden
Case 628,Accepted-In Progress,Value 42,2011/11/16 17:54:15.000,Variant 215,215,Accepted,Medium,In Progress,Org line C,E_10,se,G138 2nd,PROD104,Sweden
Case 628,Queued-Awaiting Assignment,Value 77,2011/11/16 18:49:09.000,Variant 215,215,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G140 2nd,PROD104,Sweden
Case 628,Queued-Awaiting Assignment,Value 113,2011/11/16 18:54:37.000,Variant 215,215,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G141 3rd,PROD104,Sweden
Case 628,Accepted-In Progress,Value 113,2011/11/17 15:43:46.000,Variant 215,215,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD104,Sweden
Case 628,Accepted-In Progress,Value 103,2011/11/17 17:13:49.000,Variant 215,215,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD104,Sweden
Case 628,Queued-Awaiting Assignment,Value 77,2011/11/17 17:17:35.000,Variant 215,215,Queued,Medium,Awaiting Assignment,Org line C,E_10,se,G140 2nd,PROD104,Sweden
Case 628,Accepted-Assigned,Value 112,2011/11/17 17:18:13.000,Variant 215,215,Accepted,Medium,Assigned,Org line C,E_10,se,G140 2nd,PROD104,Sweden
Case 628,Queued-Awaiting Assignment,Value 113,2011/11/17 22:29:20.000,Variant 215,215,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G141 3rd,PROD104,Sweden
Case 628,Accepted-In Progress,Value 106,2011/11/17 22:46:54.000,Variant 215,215,Accepted,Medium,In Progress,Org line C,C_6,se,G141 3rd,PROD104,Sweden
Case 628,Accepted-In Progress,Value 312,2011/11/23 17:06:21.000,Variant 215,215,Accepted,Medium,In Progress,Org line C,C_6,se,G261 3rd,PROD104,Sweden
Case 628,Queued-Awaiting Assignment,Value 113,2011/12/06 22:41:54.000,Variant 215,215,Queued,Medium,Awaiting Assignment,Org line C,C_6,se,G141 3rd,PROD104,Sweden
Case 628,Accepted-In Progress,Value 312,2011/12/06 22:42:41.000,Variant 215,215,Accepted,Medium,In Progress,Org line C,C_6,se,G261 3rd,PROD104,Sweden
Case 628,Completed-Closed,Value 312,2012/01/27 22:40:19.000,Variant 215,215,Completed,Medium,Closed,Org line C,C_6,se,G261 3rd,PROD104,Sweden
Case 629,Accepted-In Progress,Value 309,2011/11/02 21:11:01.000,Variant 5,5,Accepted,Medium,In Progress,Org line C,C_1,se,G100 3rd,PROD153,Sweden
Case 629,Queued-Awaiting Assignment,Value 309,2011/11/02 21:11:07.000,Variant 5,5,Queued,Medium,Awaiting Assignment,Org line C,C_1,se,G100 3rd,PROD153,Sweden
Case 629,Accepted-In Progress,Value 309,2011/11/09 21:36:53.000,Variant 5,5,Accepted,Medium,In Progress,Org line C,C_1,se,G100 3rd,PROD153,Sweden
Case 629,Completed-Closed,Value 309,2012/01/03 19:03:09.000,Variant 5,5,Completed,Medium,Closed,Org line C,C_1,se,G100 3rd,PROD153,Sweden
Case 630,Accepted-In Progress,Value 296,2011/11/03 03:58:55.000,Variant 1,1,Accepted,Medium,In Progress,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden
Case 630,Completed-Closed,Value 296,2012/01/26 19:00:39.000,Variant 1,1,Completed,Medium,Closed,Org line A2,A2_4,se,G105 2nd,PROD337,Sweden
Case 631,Accepted-In Progress,Value 313,2011/11/03 13:42:43.000,Variant 6,6,Accepted,Medium,In Progress,Org line A2,A2_4,in,G31 3rd,PROD194,Sweden
Case 631,Accepted-Assigned,Value 313,2012/01/18 19:55:47.000,Variant 6,6,Accepted,Medium,Assigned,Org line A2,A2_4,in,G31 3rd,PROD194,Sweden
Case 631,Accepted-In Progress,Value 313,2012/02/22 15:10:05.000,Variant 6,6,Accepted,Medium,In Progress,Org line A2,A2_4,in,G31 3rd,PROD194,Sweden
Case 631,Completed-Closed,Value 313,2012/02/22 15:11:43.000,Variant 6,6,Completed,Medium,Closed,Org line A2,A2_4,in,G31 3rd,PROD194,Sweden
Case 632,Accepted-In Progress,Value 314,2011/11/03 17:48:02.000,Variant 11,11,Accepted,Low,In Progress,Org line C,,fr,N18 2nd,PROD696,USA
Case 632,Queued-Awaiting Assignment,Value 314,2011/12/07 23:01:12.000,Variant 11,11,Queued,Low,Awaiting Assignment,Org line C,,fr,N18 2nd,PROD696,USA
Case 632,Accepted-In Progress,Value 315,2011/12/07 23:01:20.000,Variant 11,11,Accepted,Low,In Progress,Org line A2,A2_2,fr,M16 3rd,PROD696,POLAND
Case 632,Queued-Awaiting Assignment,Value 148,2011/12/07 23:04:17.000,Variant 11,11,Queued,Low,Awaiting Assignment,Org line C,E_6,fr,W12 2nd,PROD696,France
Case 632,Accepted-In Progress,Value 148,2012/01/11 00:27:44.000,Variant 11,11,Accepted,Low,In Progress,Org line C,E_6,fr,W12 2nd,PROD696,France
Case 632,Completed-Closed,Value 148,2012/01/11 00:29:11.000,Variant 11,11,Completed,Low,Closed,Org line C,E_6,fr,W12 2nd,PROD696,France
Case 633,Accepted-In Progress,Value 77,2011/11/03 18:02:34.000,Variant 1,1,Accepted,Low,In Progress,Org line C,C_1,be,G56 3rd,PROD394,Belgium
Case 633,Completed-Closed,Value 77,2012/01/12 19:06:35.000,Variant 1,1,Completed,Low,Closed,Org line C,C_1,be,G56 3rd,PROD394,Belgium
Case 634,Accepted-In Progress,Value 43,2011/11/03 21:23:28.000,Variant 1,1,Accepted,Medium,In Progress,Org line G3,,us,G199 3rd,PROD97,POLAND
Case 634,Completed-Closed,Value 43,2012/01/03 17:32:27.000,Variant 1,1,Completed,Medium,Closed,Org line G3,,us,G199 3rd,PROD97,POLAND
Case 635,Accepted-In Progress,Value 39,2011/11/04 02:45:21.000,Variant 20,20,Accepted,High,In Progress,Org line C,E_7,se,G157 2nd,PROD677,Sweden
Case 635,Accepted-In Progress,Value 39,2012/02/02 20:18:05.000,Variant 20,20,Accepted,High,In Progress,Org line C,E_7,se,G157 2nd,PROD677,Sweden
Case 635,Accepted-Assigned,Value 176,2012/02/02 20:18:31.000,Variant 20,20,Accepted,High,Assigned,Org line C,E_7,se,G157 2nd,PROD677,INDIA
Case 635,Accepted-In Progress,Value 177,2012/03/08 21:58:03.000,Variant 20,20,Accepted,High,In Progress,Org line C,E_7,se,G136 2nd,PROD677,Sweden
Case 635,Completed-Closed,Value 177,2012/03/08 21:58:40.000,Variant 20,20,Completed,High,Closed,Org line C,E_7,se,G136 2nd,PROD677,Sweden
Case 636,Accepted-In Progress,Value 256,2011/11/04 16:40:13.000,Variant 7,7,Accepted,High,In Progress,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 636,Accepted-Wait,Value 256,2011/11/04 16:40:22.000,Variant 7,7,Accepted,High,Wait,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 636,Accepted-In Progress,Value 256,2012/01/03 16:04:51.000,Variant 7,7,Accepted,High,In Progress,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 636,Completed-Closed,Value 256,2012/02/10 16:08:31.000,Variant 7,7,Completed,High,Closed,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 637,Accepted-In Progress,Value 256,2011/11/04 16:41:14.000,Variant 7,7,Accepted,High,In Progress,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 637,Accepted-Wait,Value 256,2011/11/04 16:43:29.000,Variant 7,7,Accepted,High,Wait,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 637,Accepted-In Progress,Value 256,2012/01/03 16:07:05.000,Variant 7,7,Accepted,High,In Progress,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 637,Completed-Closed,Value 256,2012/02/10 16:05:02.000,Variant 7,7,Completed,High,Closed,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 638,Accepted-Wait,Value 20,2011/11/04 16:43:24.000,Variant 216,216,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD233,Sweden
Case 638,Queued-Awaiting Assignment,Value 20,2012/01/03 16:22:34.000,Variant 216,216,Queued,Medium,Awaiting Assignment,Org line A2,A2_2,se,G357 2nd,PROD233,Sweden
Case 638,Accepted-In Progress,Value 40,2012/01/03 17:31:31.000,Variant 216,216,Accepted,Medium,In Progress,Org line A2,A2_2,se,G357 2nd,PROD233,POLAND
Case 638,Accepted-Wait,Value 40,2012/01/03 17:31:39.000,Variant 216,216,Accepted,Medium,Wait,Org line A2,A2_2,se,G357 2nd,PROD233,POLAND
Case 638,Completed-Closed,Value 40,2012/03/30 20:46:28.000,Variant 216,216,Completed,Medium,Closed,Org line A2,A2_2,se,G357 2nd,PROD233,POLAND
Case 639,Accepted-Wait,Value 256,2011/11/04 16:44:24.000,Variant 15,15,Accepted,High,Wait,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 639,Completed-Closed,Value 256,2012/02/10 16:07:18.000,Variant 15,15,Completed,High,Closed,Org line A2,A2_2,pl,L60 2nd,PROD229,POLAND
Case 640,Accepted-Wait,Value 256,2011/11/04 16:45:46.000,Variant 33,33,Accepted,Low,Wait,Org line A2,A2_4,pl,W11 2nd,PROD555,POLAND
Case 640,Accepted-In Progress,Value 256,2012/01/03 16:07:54.000,Variant 33,33,Accepted,Low,In Progress,Org line A2,A2_4,pl,W11 2nd,PROD555,POLAND
Case 640,Completed-Closed,Value 256,2012/02/10 16:04:41.000,Variant 33,33,Completed,Low,Closed,Org line A2,A2_4,pl,W11 2nd,PROD555,POLAND
Case 641,Accepted-Wait,Value 256,2011/11/04 16:46:53.000,Variant 15,15,Accepted,Medium,Wait,Org line A2,A2_4,pl,W11 2nd,PROD370,POLAND
Case 641,Completed-Closed,Value 256,2012/02/10 16:02:42.000,Variant 15,15,Completed,Medium,Closed,Org line A2,A2_4,pl,W11 2nd,PROD370,POLAND
Case 642,Accepted-In Progress,Value 251,2011/11/04 18:27:04.000,Variant 3,3,Accepted,Low,In Progress,Org line G1,E_6,se,G358 2nd,PROD380,Sweden
Case 642,Accepted-Wait,Value 251,2011/11/04 20:23:05.000,Variant 3,3,Accepted,Low,Wait,Org line G1,E_6,se,G358 2nd,PROD380,Sweden
Case 642,Completed-Closed,Value 251,2012/05/21 20:49:52.000,Variant 3,3,Completed,Low,Closed,Org line G1,E_6,se,G358 2nd,PROD380,Sweden
Case 643,Accepted-Wait,Value 213,2011/11/05 00:13:21.000,Variant 15,15,Accepted,Medium,Wait,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND
Case 643,Completed-Closed,Value 213,2012/04/23 20:37:01.000,Variant 15,15,Completed,Medium,Closed,Org line A2,A2_3,pl,N26 2nd,PROD791,POLAND
Case 644,Accepted-In Progress,Value 229,2011/11/06 17:00:41.000,Variant 217,217,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 644,Queued-Awaiting Assignment,Value 229,2011/11/06 17:10:10.000,Variant 217,217,Queued,High,Awaiting Assignment,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 316,2011/11/07 16:35:18.000,Variant 217,217,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 644,Queued-Awaiting Assignment,Value 44,2011/11/07 16:38:14.000,Variant 217,217,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 128,2011/11/07 17:10:45.000,Variant 217,217,Accepted,High,In Progress,Org line C,C_6,se,R4 3rd,PROD802,Sweden
Case 644,Accepted-Wait,Value 128,2011/11/07 18:03:58.000,Variant 217,217,Accepted,High,Wait,Org line C,C_6,se,R4 3rd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 128,2011/11/07 19:45:40.000,Variant 217,217,Accepted,High,In Progress,Org line C,C_6,se,R4 3rd,PROD802,Sweden
Case 644,Queued-Awaiting Assignment,Value 39,2011/11/07 19:47:27.000,Variant 217,217,Queued,High,Awaiting Assignment,Org line C,E_10,se,R6 2nd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 76,2011/11/08 18:42:37.000,Variant 217,217,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 644,Accepted-Assigned,Value 39,2011/11/09 20:08:35.000,Variant 217,217,Accepted,High,Assigned,Org line C,E_10,se,R6 2nd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 76,2011/11/09 20:09:46.000,Variant 217,217,Accepted,High,In Progress,Org line C,E_10,se,R6 2nd,PROD802,Sweden
Case 644,Completed-Closed,Value 76,2011/11/25 16:39:57.000,Variant 217,217,Completed,High,Closed,Org line C,E_10,se,R6 2nd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 317,2011/12/07 21:25:46.000,Variant 217,217,Accepted,High,In Progress,Org line C,E_5,se,G81,PROD802,INDIA
Case 644,Queued-Awaiting Assignment,Value 229,2011/12/07 21:27:34.000,Variant 217,217,Queued,High,Awaiting Assignment,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 188,2011/12/07 21:29:22.000,Variant 217,217,Accepted,High,In Progress,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 644,Accepted-Assigned,Value 318,2011/12/07 21:29:55.000,Variant 217,217,Accepted,High,Assigned,Org line C,E_10,se,G271 2nd,PROD802,Sweden
Case 644,Queued-Awaiting Assignment,Value 44,2011/12/07 21:50:32.000,Variant 217,217,Queued,High,Awaiting Assignment,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 644,Accepted-In Progress,Value 76,2012/01/23 06:20:26.000,Variant 217,217,Accepted,High,In Progress,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 644,Completed-Closed,Value 76,2012/01/23 06:21:04.000,Variant 217,217,Completed,High,Closed,Org line C,C_6,se,G273 3rd,PROD802,Sweden
Case 645,Accepted-In Progress,Value 319,2011/11/07 14:50:44.000,Variant 218,218,Accepted,Medium,In Progress,Org line C,E_4,us,G88 2nd,PROD348,INDIA
